product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
lotto535,00345,2025-12-18,confirmed,"{""numbers"":[14,15,17,27,34],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00345 ngày 18/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:52+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00345&nocatche=1,complete,valid,[],2026-06-13T19:19:52+00:00
lotto535,00346,2025-12-18,confirmed,"{""numbers"":[2,7,22,25,31],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00346 ngày 18/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:52+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00346&nocatche=1,complete,valid,[],2026-06-13T19:19:52+00:00
lotto535,00347,2025-12-19,confirmed,"{""numbers"":[4,5,13,29,35],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00347 ngày 19/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:52+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00347&nocatche=1,complete,valid,[],2026-06-13T19:19:52+00:00
lotto535,00348,2025-12-19,confirmed,"{""numbers"":[3,13,15,16,23],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00348 ngày 19/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:52+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00348&nocatche=1,complete,valid,[],2026-06-13T19:19:52+00:00
lotto535,00349,2025-12-20,confirmed,"{""numbers"":[1,7,9,16,30],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00349 ngày 20/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00349&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00350,2025-12-20,confirmed,"{""numbers"":[11,12,13,14,19],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00350 ngày 20/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00350&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00351,2025-12-21,confirmed,"{""numbers"":[6,16,28,33,35],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00351 ngày 21/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00351&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00352,2025-12-21,confirmed,"{""numbers"":[6,26,27,33,34],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00352 ngày 21/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00352&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00353,2025-12-22,confirmed,"{""numbers"":[8,12,14,24,27],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00353 ngày 22/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00353&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00354,2025-12-22,confirmed,"{""numbers"":[13,31,32,33,35],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00354 ngày 22/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00354&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00355,2025-12-23,confirmed,"{""numbers"":[3,23,28,32,35],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00355 ngày 23/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00355&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00356,2025-12-23,confirmed,"{""numbers"":[22,23,26,34,35],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00356 ngày 23/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:51+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00356&nocatche=1,complete,valid,[],2026-06-13T19:19:51+00:00
lotto535,00357,2025-12-24,confirmed,"{""numbers"":[1,2,4,10,33],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00357 ngày 24/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00357&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00358,2025-12-24,confirmed,"{""numbers"":[19,20,27,31,34],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00358 ngày 24/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00358&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00359,2025-12-25,confirmed,"{""numbers"":[5,12,25,28,33],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00359 ngày 25/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00359&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00360,2025-12-25,confirmed,"{""numbers"":[2,4,14,24,34],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00360 ngày 25/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00360&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00361,2025-12-26,confirmed,"{""numbers"":[1,2,19,21,31],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00361 ngày 26/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00361&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00362,2025-12-26,confirmed,"{""numbers"":[11,17,19,26,33],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00362 ngày 26/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00362&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00363,2025-12-27,confirmed,"{""numbers"":[1,2,20,24,33],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00363 ngày 27/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00363&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00364,2025-12-27,confirmed,"{""numbers"":[4,8,14,33,35],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00364 ngày 27/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00364&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00365,2025-12-28,confirmed,"{""numbers"":[11,14,27,30,35],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00365 ngày 28/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00365&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00366,2025-12-28,confirmed,"{""numbers"":[2,5,7,8,21],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00366 ngày 28/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00366&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00367,2025-12-29,confirmed,"{""numbers"":[4,6,13,16,30],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00367 ngày 29/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00367&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00368,2025-12-29,confirmed,"{""numbers"":[3,21,22,30,33],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00368 ngày 29/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00368&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00369,2025-12-30,confirmed,"{""numbers"":[2,13,19,23,24],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00369 ngày 30/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00369&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00370,2025-12-30,confirmed,"{""numbers"":[7,15,23,24,33],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00370 ngày 30/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00370&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00371,2025-12-31,confirmed,"{""numbers"":[11,21,25,28,33],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00371 ngày 31/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00371&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00372,2025-12-31,confirmed,"{""numbers"":[3,5,11,25,30],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00372 ngày 31/12/2025"",""official_list_verified_at"":""2026-06-13T19:19:50+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00372&nocatche=1,complete,valid,[],2026-06-13T19:19:50+00:00
lotto535,00373,2026-01-01,confirmed,"{""numbers"":[11,17,23,26,34],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00373 ngày 01/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00373&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00374,2026-01-01,confirmed,"{""numbers"":[2,3,20,25,30],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00374 ngày 01/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00374&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00375,2026-01-02,confirmed,"{""numbers"":[13,17,22,23,29],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00375 ngày 02/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00375&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00376,2026-01-02,confirmed,"{""numbers"":[3,9,10,14,25],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00376 ngày 02/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00376&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00377,2026-01-03,confirmed,"{""numbers"":[7,11,12,22,30],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00377 ngày 03/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00377&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00378,2026-01-03,confirmed,"{""numbers"":[2,6,24,28,34],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00378 ngày 03/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00378&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00379,2026-01-04,confirmed,"{""numbers"":[12,14,22,25,29],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00379 ngày 04/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00379&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00380,2026-01-04,confirmed,"{""numbers"":[13,16,26,29,34],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00380 ngày 04/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:49+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00380&nocatche=1,complete,valid,[],2026-06-13T19:19:49+00:00
lotto535,00381,2026-01-05,confirmed,"{""numbers"":[5,13,14,19,26],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00381 ngày 05/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00381&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00382,2026-01-05,confirmed,"{""numbers"":[1,2,6,10,17],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00382 ngày 05/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00382&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00383,2026-01-06,confirmed,"{""numbers"":[7,25,26,27,31],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00383 ngày 06/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00383&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00384,2026-01-06,confirmed,"{""numbers"":[4,6,12,16,31],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00384 ngày 06/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00384&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00385,2026-01-07,confirmed,"{""numbers"":[22,27,29,33,34],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00385 ngày 07/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00385&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00386,2026-01-07,confirmed,"{""numbers"":[1,7,14,28,29],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00386 ngày 07/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00386&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00387,2026-01-08,confirmed,"{""numbers"":[4,9,13,25,30],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00387 ngày 08/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00387&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00388,2026-01-08,confirmed,"{""numbers"":[6,7,10,28,35],""special_numbers"":[6]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00388 ngày 08/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00388&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00389,2026-01-09,confirmed,"{""numbers"":[1,25,28,32,35],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00389 ngày 09/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00389&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00390,2026-01-09,confirmed,"{""numbers"":[5,11,14,20,32],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00390 ngày 09/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00390&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00391,2026-01-10,confirmed,"{""numbers"":[13,14,21,26,31],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00391 ngày 10/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00391&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00392,2026-01-10,confirmed,"{""numbers"":[2,8,17,23,28],""special_numbers"":[4]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00392 ngày 10/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00392&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00393,2026-01-11,confirmed,"{""numbers"":[4,6,24,25,26],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00393 ngày 11/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00393&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00394,2026-01-11,confirmed,"{""numbers"":[2,22,23,26,29],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00394 ngày 11/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00394&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00395,2026-01-12,confirmed,"{""numbers"":[4,14,19,22,26],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00395 ngày 12/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00395&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00396,2026-01-12,confirmed,"{""numbers"":[4,21,25,28,33],""special_numbers"":[11]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00396 ngày 12/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:48+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00396&nocatche=1,complete,valid,[],2026-06-13T19:19:48+00:00
lotto535,00397,2026-01-13,confirmed,"{""numbers"":[10,15,16,18,26],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00397 ngày 13/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00397&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00398,2026-01-13,confirmed,"{""numbers"":[3,4,6,10,27],""special_numbers"":[4]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00398 ngày 13/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00398&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00399,2026-01-14,confirmed,"{""numbers"":[3,4,5,19,35],""special_numbers"":[8]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00399 ngày 14/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00399&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00400,2026-01-14,confirmed,"{""numbers"":[2,6,8,19,29],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00400 ngày 14/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00400&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00401,2026-01-15,confirmed,"{""numbers"":[6,9,23,24,25],""special_numbers"":[7]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00401 ngày 15/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00401&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00402,2026-01-15,confirmed,"{""numbers"":[3,6,15,17,23],""special_numbers"":[2]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00402 ngày 15/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00402&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00403,2026-01-16,confirmed,"{""numbers"":[1,3,10,26,34],""special_numbers"":[3]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00403 ngày 16/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00403&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00404,2026-01-16,confirmed,"{""numbers"":[2,6,10,24,29],""special_numbers"":[5]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00404 ngày 16/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:47+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00404&nocatche=1,complete,valid,[],2026-06-13T19:19:47+00:00
lotto535,00405,2026-01-17,confirmed,"{""numbers"":[13,18,24,29,32],""special_numbers"":[1]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00405 ngày 17/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00405&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
lotto535,00406,2026-01-17,confirmed,"{""numbers"":[1,2,13,27,31],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00406 ngày 17/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00406&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
lotto535,00407,2026-01-18,confirmed,"{""numbers"":[3,13,14,20,35],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00407 ngày 18/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00407&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
lotto535,00408,2026-01-18,confirmed,"{""numbers"":[2,9,14,15,22],""special_numbers"":[12]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00408 ngày 18/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00408&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
lotto535,00409,2026-01-19,confirmed,"{""numbers"":[5,13,14,19,21],""special_numbers"":[10]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00409 ngày 19/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00409&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
lotto535,00410,2026-01-19,confirmed,"{""numbers"":[7,8,10,14,35],""special_numbers"":[9]}","{""data_source"":""official_vietlott"",""detail_title"":""Kỳ quay thưởng #00410 ngày 19/01/2026"",""official_list_verified_at"":""2026-06-13T19:19:46+00:00""}",[],https://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/535?id=00410&nocatche=1,complete,valid,[],2026-06-13T19:19:46+00:00
